Area,Room,Parking,Warehouse,Elevator,Address,Price,Price(usd),Score
95,2,1,1,1,Gheitarieh,8300000000.0,276666.67,3
83,2,1,1,1,Salsabil,2300000000.0,76666.67,3
65,2,1,1,1,Jeyhoon,1400000000.0,46666.67,3
90,2,1,1,1,Gheitarieh,8200000000.0,273333.33,3
200,3,1,1,1,Heravi,14000000000.0,466666.67,3
97,2,1,1,1,Southern Janatabad,3880000000.0,129333.33,3
120,2,1,1,1,Abazar,3880000000.0,129333.33,3
97,2,1,1,1,Sattarkhan,3580000000.0,119333.33,3
97,2,1,1,1,Southern Janatabad,3500000000.0,116666.67,3
90,2,1,1,1,Southern Janatabad,3280000000.0,109333.33,3
97,2,1,1,1,Central Janatabad,3600000000.0,120000.0,3
90,2,1,1,1,Southern Janatabad,3680000000.0,122666.67,3
198,3,1,1,1,Gheitarieh,13500000000.0,450000.0,3
90,2,1,1,1,Punak,4680000000.0,156000.0,3
150,3,1,1,1,Punak,9400000000.0,313333.33,3
136,3,1,1,1,Southern Janatabad,6200000000.0,206666.67,3
120,2,1,1,1,Southern Janatabad,4100000000.0,136666.67,3
90,2,1,1,1,Punak,3520000000.0,117333.33,3
550,3,1,1,0,Absard,4500000000.0,150000.0,2
90,2,1,1,1,Mirdamad,6000000000.0,200000.0,3
75,2,1,1,1,Jeyhoon,2350000000.0,78333.33,3
65,2,1,1,0,Punak,2250000000.0,75000.0,2
420,4,1,1,1,Zaferanieh,92400000000.0,3080000.0,3
124,3,1,1,1,Southern Janatabad,5950000000.0,198333.33,3
86,2,1,1,1,Punak,4250000000.0,141666.67,3
181,3,1,1,1,Velenjak,13600000000.0,453333.33,3
68,2,1,1,0,Punak,2230000000.0,74333.33,2
85,2,1,1,1,Yaftabad,1250000000.0,41666.67,3
67,2,1,1,1,Punak,2600000000.0,86666.67,3
145,3,1,1,1,Central Janatabad,6150000000.0,205000.0,3
116,2,1,1,1,Shahrake Gharb,9860000000.0,328666.67,3
125,2,1,1,1,Ozgol,9300000000.0,310000.0,3
143,3,1,1,1,Saadat Abad,11200000000.0,373333.33,3
150,3,1,1,1,Saadat Abad,14800000000.0,493333.33,3
88,2,1,1,1,Southern Janatabad,2560000000.0,85333.33,3
380,4,1,1,1,Elahieh,50000000000.0,1666666.67,3
95,2,1,1,1,Ostad Moein,2990000000.0,99666.67,3
190,3,1,1,1,Farmanieh,25000000000.0,833333.33,3
120,2,1,1,1,Ekhtiarieh,7700000000.0,256666.67,3
130,3,1,1,1,Shahrakeh Naft,7500000000.0,250000.0,3
85,2,1,1,0,Punak,2800000000.0,93333.33,2
100,2,1,1,0,Islamshahr,1100000000.0,36666.67,2
115,2,1,1,1,Gheitarieh,9500000000.0,316666.67,3
76,2,1,1,1,Shahr-e-Ziba,2480000000.0,82666.67,3
125,2,1,1,1,Punak,6000000000.0,200000.0,3
110,2,1,1,1,Punak,3900000000.0,130000.0,3
96,2,1,1,1,Punak,4150000000.0,138333.33,3
75,2,1,1,0,Islamshahr,1250000000.0,41666.67,2
105,2,1,1,1,Central Janatabad,4300000000.0,143333.33,3
160,3,1,1,1,Heravi,7000000000.0,233333.33,3
76,2,1,1,1,Jeyhoon,1800000000.0,60000.0,3
290,4,1,1,1,Zaferanieh,15950000000.0,531666.67,3
198,4,1,1,0,Andisheh,5200000000.0,173333.33,2
105,2,1,1,1,Andisheh,1930000000.0,64333.33,3
90,2,1,1,1,Islamshahr,1098000000.0,36600.0,3
100,2,1,1,1,Central Janatabad,3600000000.0,120000.0,3
117,3,1,1,1,Islamshahr,1990000000.0,66333.33,3
91,2,1,1,0,Islamshahr,1640000000.0,54666.67,2
110,2,1,1,1,Islamshahr,2530000000.0,84333.33,3
96,2,1,1,1,Ostad Moein,2990000000.0,99666.67,3
113,2,1,1,1,Ekhtiarieh,4300000000.0,143333.33,3
74,2,1,1,1,Southern Janatabad,2800000000.0,93333.33,3
155,3,1,1,1,Dorous,9800000000.0,326666.67,3
125,2,1,1,1,Ostad Moein,3900000000.0,130000.0,3
148,3,1,1,1,Saadat Abad,12580000000.0,419333.33,3
134,3,1,1,1,Qasr-od-Dasht,2950000000.0,98333.33,3
90,2,1,1,1,Central Janatabad,3600000000.0,120000.0,3
115,2,1,1,1,Punak,5405000000.0,180166.67,3
90,2,1,1,1,Darabad,5300000000.0,176666.67,3
95,2,1,1,1,North Program Organization,4300000000.0,143333.33,3
105,2,1,1,1,Pardis,750000000.0,25000.0,3
63,2,1,1,1,Amir Bahador,1638000000.0,54600.0,3
185,3,1,1,1,Pasdaran,13000000000.0,433333.33,3
250,3,1,1,1,Elahieh,40000000000.0,1333333.33,3
88,2,1,1,0,Northern Janatabad,3850000000.0,128333.33,2
95,2,1,1,1,Southern Program Organization,4300000000.0,143333.33,3
108,2,1,1,1,Heravi,6400000000.0,213333.33,3
90,2,1,1,1,Southern Janatabad,3780000000.0,126000.0,3
160,3,1,1,1,Velenjak,9600000000.0,320000.0,3
120,3,1,1,1,Persian Gulf Martyrs Lake,590000000.0,19666.67,3
158,3,1,1,1,Pasdaran,11060000000.0,368666.67,3
155,3,1,1,1,Pasdaran,13175000000.0,439166.67,3
100,2,1,1,1,Southern Janatabad,5700000000.0,190000.0,3
182,3,1,1,1,Saadat Abad,11500000000.0,383333.33,3
63,2,1,1,1,Shahr-e-Ziba,2250000000.0,75000.0,3
125,2,1,1,1,Shahrake Qods,1030000000.0,34333.33,3
150,3,1,1,1,Ekhtiarieh,9500000000.0,316666.67,3
62,2,1,1,0,Punak,2200000000.0,73333.33,2
113,2,1,1,1,Ekhtiarieh,6000000000.0,200000.0,3
93,2,1,1,0,Parand,650000000.0,21666.67,2
84,2,1,1,1,Damavand,2150000000.0,71666.67,3
83,2,1,1,1,Jeyhoon,2200000000.0,73333.33,3
150,3,1,1,1,Gheitarieh,13000000000.0,433333.33,3
147,3,1,1,1,Ekhtiarieh,9600000000.0,320000.0,3
75,2,1,1,1,Saadat Abad,5500000000.0,183333.33,3
119,2,1,1,1,Shahran,4700000000.0,156666.67,3
105,2,1,1,1,Saadat Abad,4800000000.0,160000.0,3
115,2,1,1,1,Ekhtiarieh,6300000000.0,210000.0,3
179,3,1,1,1,Velenjak,8055000000.0,268500.0,3
86,2,1,1,1,Central Janatabad,3600000000.0,120000.0,3
102,2,1,1,1,Saadat Abad,6120000000.0,204000.0,3
85,2,1,0,1,Pardis,470000000.0,15666.67,2
72,2,1,1,0,West Ferdows Boulevard,2400000000.0,80000.0,2
120,2,1,1,1,Shahrake Qods,1050000000.0,35000.0,3
180,3,1,1,1,Saadat Abad,14500000000.0,483333.33,3
138,3,1,1,1,Saadat Abad,9300000000.0,310000.0,3
87,2,1,1,1,Shahrake Qods,960000000.0,32000.0,3
200,3,1,1,1,Saadat Abad,16000000000.0,533333.33,3
87,2,1,1,1,Pardis,570000000.0,19000.0,3
75,2,1,1,1,Shahr-e-Ziba,3350000000.0,111666.67,3
66,2,1,1,1,Ostad Moein,1580000000.0,52666.67,3
65,2,1,1,1,West Ferdows Boulevard,3100000000.0,103333.33,3
100,2,1,1,1,Ostad Moein,2800000000.0,93333.33,3
210,3,1,1,1,Saadat Abad,16400000000.0,546666.67,3
110,2,1,1,1,Saadat Abad,8900000000.0,296666.67,3
68,2,1,1,1,West Ferdows Boulevard,2900000000.0,96666.67,3
101,2,1,1,1,Saadat Abad,5555000000.0,185166.67,3
85,2,1,1,1,Ekhtiarieh,5000000000.0,166666.67,3
165,3,1,1,1,Saadat Abad,10500000000.0,350000.0,3
300,4,1,1,1,Saadat Abad,30000000000.0,1000000.0,3
245,3,1,1,1,Shahrake Gharb,19000000000.0,633333.33,3
105,2,1,1,0,Andisheh,1000000000.0,33333.33,2
135,2,1,1,1,Saadat Abad,8800000000.0,293333.33,3
130,3,1,1,1,Saadat Abad,9300000000.0,310000.0,3
83,2,1,0,1,Saadat Abad,4600000000.0,153333.33,2
60,2,1,1,1,West Ferdows Boulevard,2850000000.0,95000.0,3
60,2,1,1,1,West Ferdows Boulevard,2850000000.0,95000.0,3
70,2,1,1,1,East Ferdows Boulevard,3000000000.0,100000.0,3
140,3,1,1,1,Shahrake Gharb,11200000000.0,373333.33,3
120,2,1,1,1,Saadat Abad,6800000000.0,226666.67,3
70,2,1,1,1,West Ferdows Boulevard,2600000000.0,86666.67,3
150,3,1,1,1,Saadat Abad,9500000000.0,316666.67,3
69,2,1,1,0,Shahran,1850000000.0,61666.67,2
97,2,1,1,1,Pardis,770000000.0,25666.67,3
100,2,1,1,1,Jeyhoon,2300000000.0,76666.67,3
75,2,1,1,0,West Ferdows Boulevard,2500000000.0,83333.33,2
103,2,1,1,1,Azarbaijan,3150000000.0,105000.0,3
85,2,1,1,1,Shahran,2650000000.0,88333.33,3
150,3,1,1,1,Punak,10500000000.0,350000.0,3
66,2,1,1,1,Qalandari,4250000000.0,141666.67,3
106,2,1,1,1,Pardis,800000000.0,26666.67,3
101,2,1,0,1,Pirouzi,3300000000.0,110000.0,2
290,4,1,1,1,Aqdasieh,27000000000.0,900000.0,3
106,2,1,1,1,Saadat Abad,6000000000.0,200000.0,3
107,3,1,1,0,Eram,2970000000.0,99000.0,2
122,2,1,1,1,Jeyhoon,3900000000.0,130000.0,3
195,3,1,1,1,Shahrake Gharb,19500000000.0,650000.0,3
98,2,1,1,1,Shahr-e-Ziba,3200000000.0,106666.67,3
105,2,1,1,1,Pardis,700000000.0,23333.33,3
98,2,1,1,1,Pardis,770000000.0,25666.67,3
200,3,1,1,1,Gheitarieh,16000000000.0,533333.33,3
400,4,1,1,1,Elahieh,63000000000.0,2100000.0,3
110,2,1,1,1,Ekhtiarieh,8300000000.0,276666.67,3
95,2,1,1,1,Ostad Moein,2950000000.0,98333.33,3
222,3,1,1,1,Gheitarieh,19800000000.0,660000.0,3
120,2,1,1,1,Punak,6000000000.0,200000.0,3
90,2,1,1,1,Ekhtiarieh,6000000000.0,200000.0,3
270,3,1,1,1,Kamranieh,26500000000.0,883333.33,3
110,2,1,1,0,Southern Program Organization,3580000000.0,119333.33,2
84,2,1,1,1,Shahrake Qods,982000000.0,32733.33,3
76,2,1,1,1,Shahrake Qods,870000000.0,29000.0,3
170,4,1,1,1,Andisheh,3060000000.0,102000.0,3
122,3,1,1,0,Parand,850000000.0,28333.33,2
170,3,1,1,1,Ekhtiarieh,7800000000.0,260000.0,3
147,3,1,1,1,Pasdaran,8350000000.0,278333.33,3
100,2,1,1,1,Pasdaran,6000000000.0,200000.0,3
180,3,1,1,1,Saadat Abad,13500000000.0,450000.0,3
90,2,1,1,1,Northern Janatabad,3150000000.0,105000.0,3
180,3,1,1,1,Saadat Abad,13500000000.0,450000.0,3
80,2,1,1,1,Shahr-e-Ziba,2550000000.0,85000.0,3
87,2,1,1,1,Pardis,850000000.0,28333.33,3
123,3,1,1,1,Gheitarieh,7400000000.0,246666.67,3
105,2,1,1,1,Pardis,945000000.0,31500.0,3
78,2,1,1,1,Southern Janatabad,3500000000.0,116666.67,3
92,2,1,1,1,Southern Janatabad,3880000000.0,129333.33,3
100,2,1,1,1,Pardis,1050000000.0,35000.0,3
152,3,1,1,1,Saadat Abad,9800000000.0,326666.67,3
155,3,1,1,1,Shahrake Gharb,9000000000.0,300000.0,3
115,3,1,1,1,Shahr-e-Ziba,3870000000.0,129000.0,3
145,3,1,1,1,Shahrake Gharb,11000000000.0,366666.67,3
115,2,1,1,1,Yousef Abad,5400000000.0,180000.0,3
160,3,1,1,1,Gheitarieh,10200000000.0,340000.0,3
101,2,1,1,1,North Program Organization,5150000000.0,171666.67,3
98,2,1,1,1,Southern Janatabad,3600000000.0,120000.0,3
92,2,1,1,1,Punak,3870000000.0,129000.0,3
90,2,1,1,1,Northern Janatabad,3880000000.0,129333.33,3
150,3,1,1,1,West Ferdows Boulevard,7200000000.0,240000.0,3
106,2,1,1,1,Persian Gulf Martyrs Lake,2960000000.0,98666.67,3
135,3,1,1,1,Dehkade Olampic,4200000000.0,140000.0,3
105,2,1,1,1,Pardis,890000000.0,29666.67,3
209,3,1,1,1,West Ferdows Boulevard,13000000000.0,433333.33,3
115,2,1,1,0,Tarasht,3600000000.0,120000.0,2
110,2,1,1,0,Water Organization,3950000000.0,131666.67,2
190,3,1,1,1,Aqdasieh,24000000000.0,800000.0,3
133,3,1,1,1,Gheitarieh,13300000000.0,443333.33,3
200,3,1,1,1,Ajudaniye,27000000000.0,900000.0,3
220,3,1,1,1,Kamranieh,33600000000.0,1120000.0,3
130,3,1,1,1,Gheitarieh,8700000000.0,290000.0,3
123,3,1,1,0,Azadshahr,3450000000.0,115000.0,2
105,2,1,1,1,Dehkade Olampic,4100000000.0,136666.67,3
103,3,1,1,1,Shahran,4128000000.0,137600.0,3
105,2,1,1,1,Pardis,710000000.0,23666.67,3
161,3,1,1,1,Persian Gulf Martyrs Lake,6400000000.0,213333.33,3
50,2,1,1,0,Shahran,1820000000.0,60666.67,2
160,3,1,1,1,Persian Gulf Martyrs Lake,6700000000.0,223333.33,3
232,3,1,1,1,Farmanieh,23000000000.0,766666.67,3
98,2,1,1,1,Shahr-e-Ziba,3220000000.0,107333.33,3
117,2,1,1,1,Shahran,3880000000.0,129333.33,3
77,2,1,1,1,West Ferdows Boulevard,3400000000.0,113333.33,3
100,2,1,1,0,Yousef Abad,3950000000.0,131666.67,2
85,2,1,1,0,Northern Janatabad,2950000000.0,98333.33,2
145,3,1,1,1,Farmanieh,11000000000.0,366666.67,3
127,3,1,1,1,Hakimiyeh,4480000000.0,149333.33,3
79,2,1,1,1,Shahran,2950000000.0,98333.33,3
120,2,1,1,1,Gheitarieh,11000000000.0,366666.67,3
173,3,1,1,1,Niavaran,11000000000.0,366666.67,3
195,3,1,1,1,Farmanieh,17280000000.0,576000.0,3
66,2,1,1,1,West Ferdows Boulevard,2270000000.0,75666.67,3
100,2,1,1,1,Gheitarieh,8000000000.0,266666.67,3
140,3,1,1,1,Gheitarieh,11150000000.0,371666.67,3
93,2,1,1,1,Atabak,1300000000.0,43333.33,3
80,2,1,1,1,Yousef Abad,4250000000.0,141666.67,3
119,2,1,1,1,Shahran,5400000000.0,180000.0,3
100,2,1,1,1,Ekhtiarieh,6500000000.0,216666.67,3
115,2,1,1,1,Shahran,3840000000.0,128000.0,3
136,3,1,1,1,Persian Gulf Martyrs Lake,1360000000.0,45333.33,3
95,2,1,1,1,Shahran,5000000000.0,166666.67,3
83,3,1,1,1,Shahran,3100000000.0,103333.33,3
100,2,1,1,1,Shahrake Qods,1700000000.0,56666.67,3
70,2,1,1,0,Shahran,2550000000.0,85000.0,2
73,2,1,1,0,Shahran,2580000000.0,86000.0,2
70,2,1,1,1,Shahr-e-Ziba,2000000000.0,66666.67,3
105,2,1,1,1,Pardis,500000000.0,16666.67,3
69,2,1,1,1,Shahr-e-Ziba,2050000000.0,68333.33,3
87,2,1,1,1,Pardis,530000000.0,17666.67,3
98,2,1,1,1,Pardis,1000000000.0,33333.33,3
64,2,1,1,1,Shahr-e-Ziba,1980000000.0,66000.0,3
65,2,1,1,1,Shahr-e-Ziba,2000000000.0,66666.67,3
85,2,1,1,1,Central Janatabad,3350000000.0,111666.67,3
85,2,1,1,1,Punak,4500000000.0,150000.0,3
93,2,1,1,1,Gheitarieh,5600000000.0,186666.67,3
155,3,1,1,1,Heravi,9000000000.0,300000.0,3
117,3,1,1,1,Shahrake Gharb,6800000000.0,226666.67,3
85,2,1,1,1,Pakdasht,640000000.0,21333.33,3
500,4,1,1,0,Damavand,20000000000.0,666666.67,2
900,3,1,1,0,Damavand,8500000000.0,283333.33,2
58,2,1,1,1,Sabalan,1200000000.0,40000.0,3
118,2,1,1,1,Shahrake Qods,960000000.0,32000.0,3
98,2,1,1,1,Gheitarieh,8700000000.0,290000.0,3
85,2,1,1,1,Gheitarieh,7400000000.0,246666.67,3
110,2,1,1,1,Heravi,5000000000.0,166666.67,3
190,3,1,1,1,Gheitarieh,12000000000.0,400000.0,3
235,3,1,1,1,Gheitarieh,24000000000.0,800000.0,3
150,3,1,1,1,Gheitarieh,14500000000.0,483333.33,3
197,3,1,1,1,Gheitarieh,13300000000.0,443333.33,3
153,2,1,1,1,Gheitarieh,13300000000.0,443333.33,3
99,2,1,1,1,Heravi,4900000000.0,163333.33,3
195,3,1,1,1,Gheitarieh,19900000000.0,663333.33,3
125,2,1,1,1,Gheitarieh,11600000000.0,386666.67,3
85,2,1,1,1,Gheitarieh,7300000000.0,243333.33,3
103,2,1,1,1,Heravi,6640000000.0,221333.33,3
235,3,1,1,1,Gheitarieh,25500000000.0,850000.0,3
107,2,1,1,1,Velenjak,13200000000.0,440000.0,3
195,3,1,1,1,Gheitarieh,19500000000.0,650000.0,3
153,3,1,1,1,Gheitarieh,13000000000.0,433333.33,3
90,2,1,1,1,Pirouzi,2650000000.0,88333.33,3
88,2,1,1,1,Gheitarieh,7600000000.0,253333.33,3
100,2,1,1,1,Gheitarieh,8500000000.0,283333.33,3
100,2,1,1,1,Saadat Abad,6500000000.0,216666.67,3
203,3,1,1,1,Araj,13800000000.0,460000.0,3
200,3,1,1,1,Aqdasieh,13300000000.0,443333.33,3
200,3,1,1,1,Araj,13700000000.0,456666.67,3
116,3,1,1,1,Gheitarieh,8000000000.0,266666.67,3
202,3,1,1,1,Aqdasieh,13200000000.0,440000.0,3
70,2,1,1,1,Jeyhoon,1550000000.0,51666.67,3
62,2,1,1,1,Beryanak,1400000000.0,46666.67,3
200,3,1,1,1,Araj,13300000000.0,443333.33,3
120,3,1,1,1,Ostad Moein,3950000000.0,131666.67,3
87,2,1,1,1,Amirabad,4780000000.0,159333.33,3
200,3,1,1,1,Aqdasieh,13400000000.0,446666.67,3
80,2,1,1,1,Parand,500000000.0,16666.67,3
202,3,1,1,1,Araj,13700000000.0,456666.67,3
84,2,1,1,1,Pirouzi,2250000000.0,75000.0,3
202,3,1,1,1,Aqdasieh,14700000000.0,490000.0,3
93,2,1,1,1,Saadat Abad,5600000000.0,186666.67,3
85,2,1,1,1,Gheitarieh,8000000000.0,266666.67,3
100,2,1,1,1,Saadat Abad,7400000000.0,246666.67,3
153,2,1,1,1,Aqdasieh,10500000000.0,350000.0,3
122,3,1,1,1,Saadat Abad,8000000000.0,266666.67,3
150,2,1,1,1,Aqdasieh,10500000000.0,350000.0,3
56,2,1,1,1,Ostad Moein,1500000000.0,50000.0,3
150,2,1,1,1,Araj,10500000000.0,350000.0,3
202,3,1,1,1,Araj,14300000000.0,476666.67,3
201,3,1,1,1,Aqdasieh,14200000000.0,473333.33,3
140,3,1,1,1,Shahrake Qods,2590000000.0,86333.33,3
200,3,1,1,1,Aqdasieh,14000000000.0,466666.67,3
67,2,1,1,0,Jeyhoon,1500000000.0,50000.0,2
86,2,1,1,1,Gheitarieh,7200000000.0,240000.0,3
120,3,1,1,1,Ostad Moein,3950000000.0,131666.67,3
84,2,1,1,1,Gheitarieh,7400000000.0,246666.67,3
86,2,1,1,1,Central Janatabad,3800000000.0,126666.67,3
85,2,1,1,1,Gheitarieh,7300000000.0,243333.33,3
67,2,1,1,1,Shahran,2300000000.0,76666.67,3
90,2,1,1,1,Northern Janatabad,4800000000.0,160000.0,3
83,2,1,1,1,Gheitarieh,7300000000.0,243333.33,3
70,2,1,1,1,Jeyhoon,1730000000.0,57666.67,3
88,2,1,1,1,Shahrake Qods,1135200000.0,37840.0,3
167,3,1,1,1,Gheitarieh,11000000000.0,366666.67,3
100,2,1,1,1,Shahrake Qods,1000000000.0,33333.33,3
60,2,1,1,1,Southern Janatabad,2300000000.0,76666.67,3
155,3,1,1,1,Gheitarieh,11000000000.0,366666.67,3
76,2,1,1,1,Jeyhoon,1850000000.0,61666.67,3
90,2,1,1,1,Shahrake Qods,900000000.0,30000.0,3
80,2,1,1,1,Shahrake Qods,680000000.0,22666.67,3
135,2,1,1,1,Gheitarieh,8700000000.0,290000.0,3
94,2,1,1,1,Shahrake Qods,950000000.0,31666.67,3
110,2,1,1,1,Gheitarieh,8200000000.0,273333.33,3
115,3,1,1,1,Farmanieh,6900000000.0,230000.0,3
170,3,1,1,1,Gheitarieh,11200000000.0,373333.33,3
105,2,1,1,1,Saadat Abad,5800000000.0,193333.33,3
100,2,1,1,1,Saadat Abad,6000000000.0,200000.0,3
145,3,1,1,1,Jeyhoon,4600000000.0,153333.33,3
87,2,1,1,1,Pardis,479000000.0,15966.67,3
87,2,1,1,1,Pardis,496000000.0,16533.33,3
115,3,1,1,1,Shahrake Gharb,6500000000.0,216666.67,3
85,2,1,1,1,Pardis,690000000.0,23000.0,3
67,2,1,1,0,Punak,2280000000.0,76000.0,2
94,2,1,1,1,Shahran,2280000000.0,76000.0,3
90,2,1,1,1,Shahran,3200000000.0,106666.67,3
86,2,1,1,1,Pardis,890000000.0,29666.67,3
60,2,1,1,1,West Ferdows Boulevard,2650000000.0,88333.33,3
76,2,1,1,1,Shahr-e-Ziba,2850000000.0,95000.0,3
81,2,1,1,1,West Ferdows Boulevard,3300000000.0,110000.0,3
112,3,1,1,1,West Ferdows Boulevard,3600000000.0,120000.0,3
75,2,1,1,1,Shahran,3500000000.0,116666.67,3
153,3,1,1,1,Punak,7500000000.0,250000.0,3
95,2,1,1,1,Shahrake Gharb,5100000000.0,170000.0,3
101,2,1,1,1,Shahrake Gharb,6565000000.0,218833.33,3
88,2,1,1,1,Railway,2860000000.0,95333.33,3
141,3,1,1,1,Persian Gulf Martyrs Lake,3810000000.0,127000.0,3
140,3,1,1,1,Persian Gulf Martyrs Lake,1790000000.0,59666.67,3
120,2,1,1,1,Persian Gulf Martyrs Lake,1530000000.0,51000.0,3
70,2,1,1,1,Punak,3500000000.0,116666.67,3
75,2,1,0,1,Heshmatieh,3000000000.0,100000.0,2
150,3,1,1,1,Saadat Abad,20000000000.0,666666.67,3
95,2,1,1,1,Golestan,950000000.0,31666.67,3
65,2,1,1,0,Jeyhoon,1450000000.0,48333.33,2
113,3,1,1,0,Gheitarieh,6000000000.0,200000.0,2
100,2,1,1,1,Andisheh,1800000000.0,60000.0,3
85,2,1,1,0,Baghestan,765000000.0,25500.0,2
134,3,1,1,1,North Program Organization,6400000000.0,213333.33,3
90,2,1,1,1,Shahr-e-Ziba,3000000000.0,100000.0,3
90,2,1,1,1,Shahrake Qods,1260000000.0,42000.0,3
135,2,1,1,0,SabaShahr,2200000000.0,73333.33,2
130,3,1,1,1,Railway,5850000000.0,195000.0,3
107,2,1,1,1,Shahrake Madaen,800000000.0,26666.67,3
150,2,1,1,1,Pakdasht,1270000000.0,42333.33,3
160,3,1,1,0,Azadshahr,4500000000.0,150000.0,2
138,3,1,1,1,Salsabil,3584000000.0,119466.67,3
125,3,1,1,1,Tehransar,3750000000.0,125000.0,3
83,2,1,1,1,Shahr-e-Ziba,2510000000.0,83666.67,3
131,3,1,1,1,Railway,5850000000.0,195000.0,3
115,2,1,1,1,Central Janatabad,4870000000.0,162333.33,3
91,2,1,1,1,West Ferdows Boulevard,3600000000.0,120000.0,3
80,2,1,1,1,Central Janatabad,3395000000.0,113166.67,3
68,2,1,1,1,Shahr-e-Ziba,2150000000.0,71666.67,3
110,2,1,1,1,Shahran,3920000000.0,130666.67,3
110,2,1,1,1,Shahr-e-Ziba,5550000000.0,185000.0,3
95,2,1,1,1,Shahr-e-Ziba,2920000000.0,97333.33,3
65,2,1,1,1,Southern Janatabad,2250000000.0,75000.0,3
108,2,1,1,1,Persian Gulf Martyrs Lake,3024000000.0,100800.0,3
105,2,1,1,1,West Ferdows Boulevard,3650000000.0,121666.67,3
85,2,1,1,1,Shahrakeh Naft,4600000000.0,153333.33,3
150,3,1,1,1,Shahrake Gharb,12350000000.0,411666.67,3
83,2,1,1,1,East Ferdows Boulevard,2800000000.0,93333.33,3
174,3,1,1,1,Valiasr,10000000000.0,333333.33,3
105,3,1,1,1,Yousef Abad,4725000000.0,157500.0,3
200,3,1,1,1,Sadeghieh,7000000000.0,233333.33,3
64,2,1,1,1,Central Janatabad,2240000000.0,74666.67,3
87,2,1,1,1,Pardis,650000000.0,21666.67,3
118,3,1,1,1,Sattarkhan,4900000000.0,163333.33,3
92,2,1,1,1,Shahran,2700000000.0,90000.0,3
124,3,1,1,1,Sattarkhan,3400000000.0,113333.33,3
92,2,1,1,1,West Ferdows Boulevard,2970000000.0,99000.0,3
86,2,1,1,1,Central Janatabad,3330000000.0,111000.0,3
51,2,1,1,0,Shahran,1850000000.0,61666.67,2
85,2,1,1,1,Shahrake Qods,1062000000.0,35400.0,3
131,2,1,1,1,Ray,3400000000.0,113333.33,3
84,2,1,1,0,Andisheh,773000000.0,25766.67,2
95,2,1,1,1,Hashemi,2350000000.0,78333.33,3
74,2,1,1,1,Eskandari,2960000000.0,98666.67,3
68,2,1,1,1,East Ferdows Boulevard,2500000000.0,83333.33,3
240,4,1,1,1,Persian Gulf Martyrs Lake,4800000000.0,160000.0,3
82,2,1,1,1,Shahran,2850000000.0,95000.0,3
235,3,1,1,1,Niavaran,31000000000.0,1033333.33,3
500,2,1,1,0,Absard,3100000000.0,103333.33,2
170,3,1,1,1,Pakdasht,1280000000.0,42666.67,3
115,2,1,1,0,Golestan,2050000000.0,68333.33,2
68,2,1,1,1,Southern Program Organization,2700000000.0,90000.0,3
75,2,1,1,1,Shahran,3110000000.0,103666.67,3
95,2,1,1,1,Pasdaran,5850000000.0,195000.0,3
144,3,1,1,1,Zafar,10368000000.0,345600.0,3
78,2,1,1,0,Sattarkhan,2100000000.0,70000.0,2
95,2,1,0,1,Ray,2050000000.0,68333.33,2
90,2,1,1,1,Ray,1800000000.0,60000.0,3
95,2,1,1,1,Punak,4200000000.0,140000.0,3
350,4,1,1,1,Niavaran,72000000000.0,2400000.0,3
71,2,1,1,1,West Ferdows Boulevard,2330000000.0,77666.67,3
78,2,1,1,0,Sattarkhan,2010000000.0,67000.0,2
105,2,1,1,1,Andisheh,1200000000.0,40000.0,3
80,2,1,1,1,West Pars,2160000000.0,72000.0,3
89,2,1,1,0,Andisheh,1068000000.0,35600.0,2
75,2,1,1,1,Beryanak,1450000000.0,48333.33,3
94,2,1,1,1,Central Janatabad,4300000000.0,143333.33,3
67,2,1,1,0,Jeyhoon,1440000000.0,48000.0,2
62,2,1,1,1,Salsabil,1350000000.0,45000.0,3
105,3,1,1,1,Shahr-e-Ziba,3550000000.0,118333.33,3
88,2,1,1,1,Persian Gulf Martyrs Lake,2850000000.0,95000.0,3
128,2,1,1,1,Jordan,6144000000.0,204800.0,3
87,2,1,1,1,Shahrake Shahid Bagheri,2450000000.0,81666.67,3
86,2,1,1,1,Pardis,500000000.0,16666.67,3
86,2,1,1,1,Pardis,600000000.0,20000.0,3
75,2,1,1,1,Punak,2300000000.0,76666.67,3
110,3,1,1,1,Jordan,6160000000.0,205333.33,3
172,3,1,1,1,Heravi,9300000000.0,310000.0,3
147,3,1,1,1,Yousef Abad,11600000000.0,386666.67,3
235,3,1,1,1,Niavaran,28500000000.0,950000.0,3
115,2,1,1,1,Heravi,6000000000.0,200000.0,3
114,2,1,1,1,Pakdasht,1090000000.0,36333.33,3
125,3,1,1,1,Yousef Abad,8450000000.0,281666.67,3
90,2,1,1,1,Golestan,1315000000.0,43833.33,3
114,3,1,1,1,Yousef Abad,4900000000.0,163333.33,3
125,2,1,1,1,Islamshahr Elahieh,1750000000.0,58333.33,3
136,3,1,1,1,Yousef Abad,8200000000.0,273333.33,3
75,2,1,1,1,Pirouzi,1750000000.0,58333.33,3
120,3,1,1,1,Yousef Abad,8000000000.0,266666.67,3
165,3,1,1,1,Pakdasht,1000000000.0,33333.33,3
116,2,1,1,1,Shahran,4640000000.0,154666.67,3
115,2,1,1,1,Shahran,4500000000.0,150000.0,3
120,3,1,1,1,Yousef Abad,7000000000.0,233333.33,3
